"","id","zip","amount","type","year"
"3656","2648826","64804",154255.52,"crrsa_startup_expansion","2021"
"3657","1866959","63366",90071.7,"crrsa_startup_expansion","2021"
"3658","2841803","63755",92935.11,"crrsa_startup_expansion","2021"
"3659","2914136","63437",12711.81,"crrsa_startup_expansion","2021"
"3660","2943515","64132",18000,"crrsa_startup_expansion","2021"
"3661","2849565","63042",73319.21,"crrsa_startup_expansion","2021"
"3662","2893070","63050",173728,"crrsa_startup_expansion","2021"
"3663","2810659","63114",150000,"crrsa_startup_expansion","2021"
"3664","2627367","63376",181300.2,"crrsa_startup_expansion","2021"
"3665","2857985","63701",124843.94,"crrsa_startup_expansion","2021"
"3666","2868295","63107",100765.77,"crrsa_startup_expansion","2021"
"3667","865318","65622",30326.89,"crrsa_startup_expansion","2021"
"3668","2176836","63136",60000,"crrsa_startup_expansion","2021"
"3669","1690371","63121",93533.35,"crrsa_startup_expansion","2021"
"3670","2475861","64131",55450,"crrsa_startup_expansion","2021"
"3671","2820406","63109",79927.08,"crrsa_startup_expansion","2021"
"3672","2914190","65203",16600,"crrsa_startup_expansion","2021"
"3673","2891027","63033",68688.26,"crrsa_startup_expansion","2021"
"3674","2898762","63084",141000,"crrsa_startup_expansion","2021"
"3675","2914289","63138",15000,"crrsa_startup_expansion","2021"
"3676","2288644","63005",38325,"crrsa_startup_expansion","2021"
"3677","2919588","63108",37495,"crrsa_startup_expansion","2021"
"3678","2935257","64424",25000,"crrsa_startup_expansion","2021"
"3679","2841152","65026",6823.95,"crrsa_startup_expansion","2021"
"3680","2802248","64015",47000,"crrsa_startup_expansion","2021"
"3681","2919417","63857",115900,"crrsa_startup_expansion","2021"
"3682","2944238","63147",89400,"crrsa_startup_expansion","2021"
"3683","2922878","63664",70818.5,"crrsa_startup_expansion","2021"
"3684","2915493","63118",17914.26,"crrsa_startup_expansion","2021"
"3685","2909946","63764",198333,"crrsa_startup_expansion","2021"
"3686","2916812","63130",199977.99,"crrsa_startup_expansion","2021"
"3687","2447838","63640",27000,"crrsa_startup_expansion","2021"
"3688","1494619","64134",25000,"crrsa_startup_expansion","2021"
"3689","2921511","64130",65061.99,"crrsa_startup_expansion","2021"
"3690","2896808","63115",67450,"crrsa_startup_expansion","2021"
"3691","2053736","63112",2e+05,"crrsa_startup_expansion","2021"
"3692","2784518","63638",55789.02,"crrsa_startup_expansion","2021"
"3693","2500092","65617",138199.14,"crrsa_startup_expansion","2021"
"3694","2420400","65617",96955.6,"crrsa_startup_expansion","2021"
"3695","2819150","63025",25000,"crrsa_startup_expansion","2021"
"3696","2905039","63456",12000,"crrsa_startup_expansion","2021"
"3697","2835883","63115",42070,"crrsa_startup_expansion","2021"
"3698","2834884","64118",14686.01,"crrsa_startup_expansion","2021"
"3699","2708501","65631",73000,"crrsa_startup_expansion","2021"
"3700","2874046","64118",25000,"crrsa_startup_expansion","2021"
"3701","2840117","63114",35408,"crrsa_startup_expansion","2021"
"3702","2150872","64601",25000,"crrsa_startup_expansion","2021"
"3703","2677358","63944",25000,"crrsa_startup_expansion","2021"
"3704","2919597","63121",124694.4,"crrsa_startup_expansion","2021"
"3705","2909517","65109",75000,"crrsa_startup_expansion","2021"
"3706","2271536","63863",95942.91,"crrsa_startup_expansion","2021"
"3707","2640495","63033",24899,"crrsa_startup_expansion","2021"
"3708","934252","63074",23820,"crrsa_startup_expansion","2021"
"3709","2891036","63074",48733.99,"crrsa_startup_expansion","2021"
"3710","2889638","63115",74876.3,"crrsa_startup_expansion","2021"
"3711","2179851","65049",147050,"crrsa_startup_expansion","2021"
"3712","2906109","65065",250000,"crrsa_startup_expansion","2021"
"3713","2397400","63011",1e+05,"crrsa_startup_expansion","2021"
"3714","1943240","65737",75215.85,"crrsa_startup_expansion","2021"
"3715","2911602","65010",2e+05,"crrsa_startup_expansion","2021"
"3716","2804988","65255",74850,"crrsa_startup_expansion","2021"
"3717","1906307","65020",28371.68,"crrsa_startup_expansion","2021"
"3718","310970","65706",34436.68,"crrsa_startup_expansion","2021"
"3719","2811229","65301",18868.68,"crrsa_startup_expansion","2021"
"3720","2806253","63147",24923.43,"crrsa_startup_expansion","2021"
"3721","2876231","65203",220000,"crrsa_startup_expansion","2021"
"3722","2921977","63857",98840.75,"crrsa_startup_expansion","2021"
"3723","2851409","64755",60257.69,"crrsa_startup_expansion","2021"
"3724","2918650","63664",87078.5,"crrsa_startup_expansion","2021"
"3725","2946950","65804",32526.94,"crrsa_startup_expansion","2021"
"3726","2907082","63730",75000,"crrsa_startup_expansion","2021"
"3727","2938192","63134",1438.6,"crrsa_startup_expansion","2021"
"3728","1069838","65747",88417.48,"crrsa_startup_expansion","2021"
"3729","2924241","64109",81763.5,"crrsa_startup_expansion","2022"
"3730","2020860","63456",81289.11,"crrsa_startup_expansion","2021"
"3731","2886373","65804",125000,"crrsa_startup_expansion","2021"
"3732","2905842","65109",25680,"crrsa_startup_expansion","2021"
"3733","2697014","63376",55896.51,"crrsa_startup_expansion","2021"
"3734","2931895","63133",61375,"crrsa_startup_expansion","2021"
"3735","2741555","64804",9710,"crrsa_startup_expansion","2021"
"3736","2934025","65559",6574,"crrsa_startup_expansion","2021"
"3737","2846004","65721",42322.66,"crrsa_startup_expansion","2021"
"3738","2909428","63134",43568,"crrsa_startup_expansion","2021"
"3739","712885","65101",99990,"crrsa_startup_expansion","2021"
"3740","2927300","63017",14076,"crrsa_startup_expansion","2021"
"3741","2895818","64804",16417.82,"crrsa_startup_expansion","2021"
"3742","2753391","65202",186475,"crrsa_startup_expansion","2021"
"3743","2798343","65648",150000,"crrsa_startup_expansion","2021"
"3744","2881725","63010",88590.52,"crrsa_startup_expansion","2021"
"3745","2875465","63084",70000,"crrsa_startup_expansion","2021"
"3746","2872959","63074",57200,"crrsa_startup_expansion","2021"
"3747","2920325","65804",53000,"crrsa_startup_expansion","2021"
"3748","2928809","64068",95840,"crrsa_startup_expansion","2021"
"3749","590570","63110",194500,"crrsa_startup_expansion","2021"
"3750","2191748","63112",15000,"crrsa_startup_expansion","2021"
"3751","2922332","63301",125000,"crrsa_startup_expansion","2021"
"3752","2932447","63020",250000,"crrsa_startup_expansion","2022"
"3753","2935122","65619",199274,"crrsa_startup_expansion","2022"
"3754","2938156","63136",30358.9,"crrsa_startup_expansion","2022"
"3755","2932072","65560",22461,"crrsa_startup_expansion","2022"
"3756","2599059","64133",85000,"crrsa_startup_expansion","2022"
"3757","2871601","63113",48970,"crrsa_startup_expansion","2022"
"3758","2930181","64050",36006.16,"crrsa_startup_expansion","2022"
"3759","2595008","63136",75000,"crrsa_startup_expansion","2022"
"3760","2727624","65240",99999.15,"crrsa_startup_expansion","2022"
"3761","2933339","63137",25000,"crrsa_startup_expansion","2022"
"3762","2887256","64158",220000,"crrsa_startup_expansion","2022"
"3763","2072831","63049",72234.38,"crrsa_startup_expansion","2022"
"3764","2842713","63125",62766.55,"crrsa_startup_expansion","2022"
"3765","2307015","64127",180000,"crrsa_startup_expansion","2022"
"3766","2050346","64870",10021.4,"crrsa_startup_expansion","2022"
"3767","2944005","63137",11950,"crrsa_startup_expansion","2022"
"3768","2648906","63116",40940,"crrsa_startup_expansion","2022"
"3769","2918641","63873",66818.72,"crrsa_startup_expansion","2022"
"3770","2887792","64157",193421,"crrsa_startup_expansion","2022"
"3771","2118783","63115",75000,"crrsa_startup_expansion","2022"
"3772","2899010","65721",10864.7,"crrsa_startup_expansion","2022"
"3773","2903577","63113",124690,"crrsa_startup_expansion","2022"
"3774","2520614","63121",60666.66,"crrsa_startup_expansion","2022"
"3775","405056","65203",77000,"crrsa_startup_expansion","2022"
"3776","2938316","63042",115000,"crrsa_startup_expansion","2022"
"3777","2788327","63115",75000,"crrsa_startup_expansion","2022"
"3778","2937835","64083",24033.7,"crrsa_startup_expansion","2022"
"3779","2936505","63869",125000,"crrsa_startup_expansion","2022"
"3780","864944","65401",36775.07,"crrsa_startup_expansion","2022"
"3781","2814440","63111",37640,"crrsa_startup_expansion","2022"
"3782","2632164","63115",25000,"crrsa_startup_expansion","2022"
"3783","2936452","65486",119790,"crrsa_startup_expansion","2022"
"3784","2462062","64137",79574,"crrsa_startup_expansion","2022"
"3785","2931779","64089",250000,"crrsa_startup_expansion","2022"
"3786","2931760","64454",172198.98,"crrsa_startup_expansion","2022"
"3787","2944265","63118",13050,"crrsa_startup_expansion","2022"
"3788","2922127","63787",25000,"crrsa_startup_expansion","2022"
"3789","2768429","64132",195000,"crrsa_startup_expansion","2022"
"3790","2085603","65202",56209.5,"crrsa_startup_expansion","2022"
"3791","2381319","63137",1e+05,"crrsa_startup_expansion","2022"
"3792","2731664","64129",41860,"crrsa_startup_expansion","2022"
"3793","2835856","63755",25000,"crrsa_startup_expansion","2022"
"3794","2960710","63385",77229.42,"crrsa_startup_expansion","2022"
"3795","2938094","63376",54847.22,"crrsa_startup_expansion","2022"
"3796","2948734","65054",75000,"crrsa_startup_expansion","2022"
"3797","2948010","64130",149813.13,"crrsa_startup_expansion","2022"
"3798","2934436","65202",22050,"crrsa_startup_expansion","2022"
"3799","2938567","65065",37048.39,"crrsa_startup_expansion","2022"
"3800","2940116","63021",150000,"crrsa_startup_expansion","2022"
"3801","2943444","63044",96698,"crrsa_startup_expansion","2022"
"3802","2900963","64063",141508.05,"crrsa_startup_expansion","2022"
"3803","2945433","65201",25000,"crrsa_startup_expansion","2022"
"3804","2696033","65109",127793.31,"crrsa_startup_expansion","2022"
"3805","2906467","63107",108550,"crrsa_startup_expansion","2022"
"3806","2944425","63376",191738.33,"crrsa_startup_expansion","2022"
"3807","2941115","63141",69032.61,"crrsa_startup_expansion","2022"
"3808","2914743","63050",103785.18,"crrsa_startup_expansion","2022"
"3809","1760152","63366",99997.65,"crrsa_startup_expansion","2022"
"3810","2955459","63138",18402,"crrsa_startup_expansion","2022"
"3811","2946665","65065",42376,"crrsa_startup_expansion","2022"
"3812","2854764","64081",58745.23,"crrsa_startup_expansion","2022"
"3813","287925","63146",25000,"crrsa_startup_expansion","2022"
"3814","2947646","63601",33000,"crrsa_startup_expansion","2022"
"3815","2947655","63601",48000,"crrsa_startup_expansion","2022"
"3816","2806404","64132",25000,"crrsa_startup_expansion","2022"
"3817","2939306","63851",120000,"crrsa_startup_expansion","2022"
"3818","2944078","63112",75000,"crrsa_startup_expansion","2022"
"3819","2947879","63113",48500,"crrsa_startup_expansion","2022"
"3820","2915537","63141",8500,"crrsa_startup_expansion","2022"
"3821","2944701","65721",38733.89,"crrsa_startup_expansion","2022"
"3822","2951597","63137",37200,"crrsa_startup_expansion","2022"
"3823","2887194","64070",24183,"crrsa_startup_expansion","2022"
"3824","2944247","63376",51157.09,"crrsa_startup_expansion","2022"
"3825","2797479","65255",76179.63,"crrsa_startup_expansion","2022"
"3826","2950052","65583",16559.62,"crrsa_startup_expansion","2022"
"3827","2938469","63555",49315.7,"crrsa_startup_expansion","2022"
"3828","2905333","65633",6766.79,"crrsa_startup_expansion","2022"
"3829","2950132","63841",28500,"crrsa_startup_expansion","2022"
"3830","2943435","63031",20000,"crrsa_startup_expansion","2022"
"3831","2950310","63703",33030,"crrsa_startup_expansion","2022"
"3832","2951391","63118",2e+05,"crrsa_startup_expansion","2022"
"3833","2954398","63147",125000,"crrsa_startup_expansion","2022"
"3834","2899467","64127",3075.47,"crrsa_startup_expansion","2022"
"3835","1896097","64507",17126.4,"crrsa_startup_expansion","2022"
"3836","2932189","65265",38000,"crrsa_startup_expansion","2022"
"3837","2779006","63042",67696.55,"crrsa_startup_expansion","2022"
"3838","2953059","64133",104127.31,"crrsa_startup_expansion","2022"
"3839","2835696","63755",22388,"crrsa_startup_expansion","2022"
"3840","2528670","64132",13759.26,"crrsa_startup_expansion","2022"
"3841","2901257","65712",51000,"crrsa_startup_expansion","2022"
"3842","2944612","64014",35060.02,"crrsa_startup_expansion","2022"
"3843","2958250","64862",32163,"crrsa_startup_expansion","2022"
"3844","2938656","64068",24964.51,"crrsa_startup_expansion","2022"
"3845","2956832","63010",63883.22,"crrsa_startup_expansion","2022"
"3846","2897450","63645",180000,"crrsa_startup_expansion","2022"
"3847","2939084","65202",7500,"crrsa_startup_expansion","2022"
"3848","2957260","63109",35000,"crrsa_startup_expansion","2022"
"3849","2964305","65108",30000,"crrsa_startup_expansion","2022"
"3850","2958349","63456",24103.15,"crrsa_startup_expansion","2022"
"3851","2959204","64081",18000,"crrsa_startup_expansion","2022"
"3852","2961059","65202",13881.93,"crrsa_startup_expansion","2022"
"3853","2605247","65255",56248.23,"crrsa_startup_expansion","2022"
"3854","2569135","65201",102911,"crrsa_startup_expansion","2022"
"3855","2958063","64628",14105,"crrsa_startup_expansion","2022"
"3856","2945488","64505",9975.53,"crrsa_startup_expansion","2022"
"3857","2716065","63801",9618,"crrsa_startup_expansion","2022"
"3858","2539097","65043",26332.03,"crrsa_startup_expansion","2022"
"3859","2592976","65043",38640.22,"crrsa_startup_expansion","2022"
"3860","2903246","64505",4755,"crrsa_startup_expansion","2022"
"3861","1915637","63133",30000,"crrsa_startup_expansion","2022"
"3862","2958205","63112",9600,"crrsa_startup_expansion","2022"
"3863","2590914","65109",37326.86,"crrsa_startup_expansion","2022"
"3864","1398447","64503",21600,"crrsa_startup_expansion","2022"
"3865","2956912","63549",6639,"crrsa_startup_expansion","2022"
"3866","2860686","63133",14745.36,"crrsa_startup_expansion","2022"
"3867","651316","65109",18429.05,"crrsa_startup_expansion","2022"
"3868","756641","64128",6525,"crrsa_startup_expansion","2022"
"3869","1916761","65804",98891,"crrsa_startup_expansion","2021"
"3870","2043167","63031",90000,"crrsa_startup_expansion","2021"
"3871","2215981","65109",5000,"crrsa_startup_expansion","2021"
"3872","2324818","63019",25728.3,"crrsa_startup_expansion","2022"
"3873","2338027","63111",199400,"crrsa_startup_expansion","2021"
"3874","2572514","63118",1e+05,"crrsa_startup_expansion","2021"
"3875","2589775","63031",181971.48,"crrsa_startup_expansion","2021"
"3876","2614586","65043",37500,"crrsa_startup_expansion","2022"
"3877","2669929","63136",2e+05,"crrsa_startup_expansion","2022"
"3878","2717215","64132",138646.74,"crrsa_startup_expansion","2022"
"3879","2794472","64131",144000,"crrsa_startup_expansion","2021"
"3880","2810800","65201",58500,"crrsa_startup_expansion","2022"
"3881","2846166","65803",9504.9,"crrsa_startup_expansion","2022"
"3882","2871807","64131",1e+05,"crrsa_startup_expansion","2022"
"3883","2910489","63801",28250,"crrsa_startup_expansion","2021"
"3884","2911586","63565",74850,"crrsa_startup_expansion","2021"
"3885","2914145","63135",129699.27,"crrsa_startup_expansion","2021"
"3886","2915662","63074",25000,"crrsa_startup_expansion","2021"
"3887","000166681","63139",1000,"crrsa_tech_asistance","2022"
"3888","000167840","65203",4765.36,"crrsa_tech_asistance","2022"
"3889","000168232","64117",2382.68,"crrsa_tech_asistance","2022"
"3890","000169115","65109",1642.48,"crrsa_tech_asistance","2021"
"3891","000169357","64151",2382.68,"crrsa_tech_asistance","2022"
"3892","000169437","64127",4921.67,"crrsa_tech_asistance","2022"
"3893","000170041","64506",2382.68,"crrsa_tech_asistance","2022"
"3894","000171335","64131",2500,"crrsa_tech_asistance","2022"
"3895","000171693","64138",4765.36,"crrsa_tech_asistance","2022"
"3896","000172281","63301",2492.64,"crrsa_tech_asistance","2022"
"3897","000172290","63301",2500,"crrsa_tech_asistance","2022"
"3898","000173299","64014",2382.68,"crrsa_tech_asistance","2022"
"3899","000173315","64015",4765.36,"crrsa_tech_asistance","2022"
"3900","000173502","64134",2187.65,"crrsa_tech_asistance","2022"
"3901","000173897","65109",5000,"crrsa_tech_asistance","2021"
"3902","000174083","63957",2500,"crrsa_tech_asistance","2021"
"3903","000174216","63090",2035.43,"crrsa_tech_asistance","2022"
"3904","000174378","63110",5000,"crrsa_tech_asistance","2021"
"3905","000174467","63104",5000,"crrsa_tech_asistance","2022"
"3906","000176527","65041",944.8,"crrsa_tech_asistance","2022"
"3907","000176698","64507",2458,"crrsa_tech_asistance","2021"
"3908","000178365","65807",5000,"crrsa_tech_asistance","2022"
"3909","000180969","63136",5000,"crrsa_tech_asistance","2021"
"3910","000181020","63125",5000,"crrsa_tech_asistance","2022"
"3911","000181431","63113",5000,"crrsa_tech_asistance","2022"
"3912","000181584","63026",4765.36,"crrsa_tech_asistance","2022"
"3913","000181628","63021",4765.36,"crrsa_tech_asistance","2022"
"3914","000181879","64057",2415.05,"crrsa_tech_asistance","2022"
"3915","000183251","64854",2500,"crrsa_tech_asistance","2022"
"3916","000183377","64801",2489.57,"crrsa_tech_asistance","2021"
"3917","000186525","63901",2500,"crrsa_tech_asistance","2022"
"3918","000192232","65807",2500,"crrsa_tech_asistance","2022"
"3919","000197175","63501",2500,"crrsa_tech_asistance","2022"
"3920","000212497","65203",4960.24,"crrsa_tech_asistance","2022"
"3921","000216911","65807",5000,"crrsa_tech_asistance","2022"
"3922","000223396","65807",2500,"crrsa_tech_asistance","2022"
"3923","000223403","65807",2500,"crrsa_tech_asistance","2022"
"3924","000225054","64501",2500,"crrsa_tech_asistance","2021"
"3925","000225438","65804",2500,"crrsa_tech_asistance","2022"
"3926","000227758","65043",1000,"crrsa_tech_asistance","2021"
"3927","000235356","64128",1000,"crrsa_tech_asistance","2021"
"3928","000236499","65802",5000,"crrsa_tech_asistance","2021"
"3929","000237569","63376",2500,"crrsa_tech_asistance","2022"
"3930","000242884","64836",2500,"crrsa_tech_asistance","2022"
"3931","000244042","65806",5000,"crrsa_tech_asistance","2022"
"3932","000261416","64834",5000,"crrsa_tech_asistance","2021"
"3933","000269427","64075",2500,"crrsa_tech_asistance","2022"
"3934","000270737","65810",2500,"crrsa_tech_asistance","2022"
"3935","000270746","65804",2500,"crrsa_tech_asistance","2022"
"3936","000272566","65807",2500,"crrsa_tech_asistance","2022"
"3937","000272584","65203",1952.39,"crrsa_tech_asistance","2021"
"3938","000272673","64801",1994.54,"crrsa_tech_asistance","2021"
"3939","000273510","64870",1000,"crrsa_tech_asistance","2022"
"3940","000278248","63670",1000,"crrsa_tech_asistance","2022"
"3941","000280020","64110",909.97,"crrsa_tech_asistance","2022"
"3942","000287925","63146",2500,"crrsa_tech_asistance","2022"
"3943","000291009","65804",2500,"crrsa_tech_asistance","2022"
"3944","000291018","65804",2500,"crrsa_tech_asistance","2022"
"3945","000302087","64015",1000,"crrsa_tech_asistance","2022"
"3946","000302603","65018",967.45,"crrsa_tech_asistance","2022"
"3947","000304030","63109",5000,"crrsa_tech_asistance","2022"
"3948","000310970","65706",2500,"crrsa_tech_asistance","2021"
"3949","000312389","65802",1000,"crrsa_tech_asistance","2022"
"3950","000312398","65807",2500,"crrsa_tech_asistance","2022"
"3951","000312405","65802",2500,"crrsa_tech_asistance","2022"
"3952","000312414","65803",1000,"crrsa_tech_asistance","2022"
"3953","000315751","65202",1904.39,"crrsa_tech_asistance","2021"
"3954","000315788","65201",1904.39,"crrsa_tech_asistance","2021"
"3955","000319793","65807",2500,"crrsa_tech_asistance","2022"
"3956","000337415","65202",964.93,"crrsa_tech_asistance","2022"
"3957","000343873","64633",2309.28,"crrsa_tech_asistance","2022"
"3958","000344041","63548",1000,"crrsa_tech_asistance","2022"
"3959","000344121","64136",2500,"crrsa_tech_asistance","2022"
"3960","000350598","63857",1000,"crrsa_tech_asistance","2021"
"3961","000354101","63401",2482,"crrsa_tech_asistance","2022"
"3962","000354807","65804",1000,"crrsa_tech_asistance","2022"
"3963","000354825","65804",2500,"crrsa_tech_asistance","2022"
"3964","000356092","64131",5000,"crrsa_tech_asistance","2022"
"3965","000357804","65401",4551.99,"crrsa_tech_asistance","2022"
"3966","000358787","65203",2173.37,"crrsa_tech_asistance","2021"
"3967","000358849","64112",2500,"crrsa_tech_asistance","2022"
"3968","000363502","64725",1749.85,"crrsa_tech_asistance","2021"
"3969","000364529","63038",3747,"crrsa_tech_asistance","2022"
"3970","000364538","63021",4011.44,"crrsa_tech_asistance","2022"
"3971","000364547","63026",4011.44,"crrsa_tech_asistance","2022"
"3972","000364556","63005",4011.44,"crrsa_tech_asistance","2022"
"3973","000364565","63011",3747,"crrsa_tech_asistance","2022"
"3974","000364574","63025",4011.44,"crrsa_tech_asistance","2022"
"3975","000364583","63025",3747,"crrsa_tech_asistance","2022"
"3976","000364592","63011",4011.44,"crrsa_tech_asistance","2022"
"3977","000364609","63017",4187.6,"crrsa_tech_asistance","2022"
"3978","000364618","63026",3747,"crrsa_tech_asistance","2022"
"3979","000364627","63040",4187.6,"crrsa_tech_asistance","2022"
"3980","000364636","63011",4011.44,"crrsa_tech_asistance","2022"
"3981","000364645","63026",4011.44,"crrsa_tech_asistance","2022"
"3982","000364654","63011",4011.44,"crrsa_tech_asistance","2022"
"3983","000364663","63021",4011.44,"crrsa_tech_asistance","2022"
"3984","000374910","63116",2500,"crrsa_tech_asistance","2022"
"3985","000381653","63771",2500,"crrsa_tech_asistance","2021"
"3986","000384016","63787",1000,"crrsa_tech_asistance","2022"
"3987","000397397","65203",2245.37,"crrsa_tech_asistance","2021"
"3988","000397468","65723",783.92,"crrsa_tech_asistance","2021"
"3989","000398583","64130",624,"crrsa_tech_asistance","2022"
"3990","000401229","65775",2500,"crrsa_tech_asistance","2022"
"3991","000402362","65804",2500,"crrsa_tech_asistance","2022"
"3992","000405056","65203",2500,"crrsa_tech_asistance","2021"
"3993","000405707","64131",5000,"crrsa_tech_asistance","2021"
"3994","000407170","63376",2500,"crrsa_tech_asistance","2022"
"3995","000407410","65605",842.57,"crrsa_tech_asistance","2021"
"3996","000408124","63028",4455.98,"crrsa_tech_asistance","2021"
"3997","000410166","65804",2500,"crrsa_tech_asistance","2022"
"3998","000412315","63775",970.81,"crrsa_tech_asistance","2021"
"3999","000414420","63010",2500,"crrsa_tech_asistance","2022"
"4000","000433749","65401",2250,"crrsa_tech_asistance","2022"
"4001","000437941","65101",321.65,"crrsa_tech_asistance","2022"
"4002","000439029","65202",912.31,"crrsa_tech_asistance","2021"
"4003","000439243","65203",2137.37,"crrsa_tech_asistance","2021"
"4004","000441623","65803",1000,"crrsa_tech_asistance","2022"
"4005","000447510","63125",2500,"crrsa_tech_asistance","2022"
"4006","000448751","63801",2456.58,"crrsa_tech_asistance","2022"
"4007","000450122","64111",2490,"crrsa_tech_asistance","2022"
"4008","000459418","65803",1000,"crrsa_tech_asistance","2022"
"4009","000467589","65452",2500,"crrsa_tech_asistance","2022"
"4010","000470208","63026",3747,"crrsa_tech_asistance","2022"
"4011","000472331","63136",2500,"crrsa_tech_asistance","2022"
"4012","000476677","63112",888.35,"crrsa_tech_asistance","2021"
"4013","000477425","65203",1982.39,"crrsa_tech_asistance","2021"
"4014","000479245","63775",2500,"crrsa_tech_asistance","2022"
"4015","000514732","65897",1000,"crrsa_tech_asistance","2022"
"4016","000535228","65738",1000,"crrsa_tech_asistance","2022"
"4017","000546930","65201",1952.39,"crrsa_tech_asistance","2021"
"4018","000546949","65203",2245.37,"crrsa_tech_asistance","2021"
"4019","000546958","65201",2018.39,"crrsa_tech_asistance","2021"
"4020","000550069","64501",2455.32,"crrsa_tech_asistance","2022"
"4021","000555957","63137",1461.67,"crrsa_tech_asistance","2022"
"4022","000561486","64865",1000,"crrsa_tech_asistance","2022"
"4023","000568032","64132",990,"crrsa_tech_asistance","2022"
"4024","000572545","63146",2065.29,"crrsa_tech_asistance","2022"
"4025","000592112","63110",2442.86,"crrsa_tech_asistance","2021"
"4026","000594549","64055",2500,"crrsa_tech_asistance","2022"
"4027","000603994","63841",999.99,"crrsa_tech_asistance","2022"
"4028","000604108","63537",1000,"crrsa_tech_asistance","2022"
"4029","000606197","63703",1000,"crrsa_tech_asistance","2021"
"4030","000615365","63701",1000,"crrsa_tech_asistance","2021"
"4031","000618335","63112",1000,"crrsa_tech_asistance","2022"
"4032","000621376","63139",1000,"crrsa_tech_asistance","2022"
"4033","000630544","63303",4765.36,"crrsa_tech_asistance","2022"
"4034","000652922","63126",4590.41,"crrsa_tech_asistance","2022"
"4035","000654813","64015",808.05,"crrsa_tech_asistance","2022"
"4036","000656311","64012",2247,"crrsa_tech_asistance","2022"
"4037","000656740","64012",2237,"crrsa_tech_asistance","2022"
"4038","000656768","64012",2232,"crrsa_tech_asistance","2021"
"4039","000661314","64504",1000,"crrsa_tech_asistance","2022"
"4040","000674828","63121",1000,"crrsa_tech_asistance","2021"
"4041","000674999","63021",5000,"crrsa_tech_asistance","2022"
"4042","000675729","64503",1000,"crrsa_tech_asistance","2021"
"4043","000685503","63141",2500,"crrsa_tech_asistance","2022"
"4044","000686655","63110",800,"crrsa_tech_asistance","2021"
"4045","000686879","65401",1000,"crrsa_tech_asistance","2021"
"4046","000712885","65101",2500,"crrsa_tech_asistance","2021"
"4047","000719137","65233",999.94,"crrsa_tech_asistance","2022"
"4048","000719851","64064",4765.36,"crrsa_tech_asistance","2022"
"4049","000742030","65101",2500,"crrsa_tech_asistance","2021"
"4050","000750414","64117",1000,"crrsa_tech_asistance","2021"
"4051","000751486","65201",1000,"crrsa_tech_asistance","2022"
"4052","000753537","63020",449,"crrsa_tech_asistance","2021"
"4053","000758087","63670",1000,"crrsa_tech_asistance","2022"
"4054","000760396","63304",2455.31,"crrsa_tech_asistance","2022"
"4055","000760805","65066",2500,"crrsa_tech_asistance","2022"
"4056","000763044","63136",1000,"crrsa_tech_asistance","2022"
"4057","000776941","63146",4765.36,"crrsa_tech_asistance","2022"
"4058","000789491","64138",4446.55,"crrsa_tech_asistance","2022"
"4059","000794421","63801",1000,"crrsa_tech_asistance","2021"
"4060","000809110","65248",872.94,"crrsa_tech_asistance","2022"
"4061","000810831","63138",709.08,"crrsa_tech_asistance","2022"
"4062","000814597","63143",1000,"crrsa_tech_asistance","2021"
"4063","000828957","64113",5000,"crrsa_tech_asistance","2022"
"4064","000830211","64801",1000,"crrsa_tech_asistance","2021"
"4065","000834182","64015",1000,"crrsa_tech_asistance","2022"
"4066","000845714","63901",5000,"crrsa_tech_asistance","2022"
"4067","000864944","65401",2310,"crrsa_tech_asistance","2022"
"4068","000865318","65622",2144.98,"crrsa_tech_asistance","2021"
"4069","000908174","63147",2500,"crrsa_tech_asistance","2021"
"4070","000917968","64870",988.68,"crrsa_tech_asistance","2022"
"4071","000938267","63138",2490.95,"crrsa_tech_asistance","2022"
"4072","000939613","63857",988.38,"crrsa_tech_asistance","2021"
"4073","000963604","63050",2500,"crrsa_tech_asistance","2022"
"4074","000968243","63113",2358.59,"crrsa_tech_asistance","2021"
"4075","000971935","63118",1000,"crrsa_tech_asistance","2021"
"4076","000977680","63869",447.22,"crrsa_tech_asistance","2022"
"4077","000978554","63780",2500,"crrsa_tech_asistance","2021"
"4078","000996865","65804",2500,"crrsa_tech_asistance","2022"
"4079","001002097","63670",996.27,"crrsa_tech_asistance","2022"
"4080","001024537","63005",5000,"crrsa_tech_asistance","2022"
"4081","001063085","63775",1000,"crrsa_tech_asistance","2022"
"4082","001069838","65747",2500,"crrsa_tech_asistance","2022"
"4083","001075992","63136",1000,"crrsa_tech_asistance","2022"
"4084","001101220","65401",2500,"crrsa_tech_asistance","2022"
"4085","001103380","65560",973.98,"crrsa_tech_asistance","2021"
"4086","001109759","63122",4765.36,"crrsa_tech_asistance","2022"
"4087","001110916","63303",2500,"crrsa_tech_asistance","2021"
"4088","001118632","63037",2500,"crrsa_tech_asistance","2021"
"4089","001126927","63137",999,"crrsa_tech_asistance","2022"
"4090","001136425","63114",2419.75,"crrsa_tech_asistance","2022"
"4091","001143391","65270",1000,"crrsa_tech_asistance","2022"
"4092","001174214","64109",948,"crrsa_tech_asistance","2021"
"4093","001183688","65810",2500,"crrsa_tech_asistance","2022"
"4094","001186372","64485",2468.99,"crrsa_tech_asistance","2022"
"4095","001187906","64151",2500,"crrsa_tech_asistance","2022"
